campaign_title,banner_group,date,shows,clicks_count,spend_rub,leads,utm_source,utm_medium,utm_campaign,device_type
EcoHome_Solar,Heat_A,2025-05-30,18285,140,11681.73,14,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-05-30,6088,565,17654.33,0,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-05-30,19641,444,9130.6,16,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-05-30,18879,289,18799.63,8,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-05-30,7506,119,17072.01,5,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-05-30,14941,480,18330.31,31,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-05-30,18375,547,14557.92,20,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-05-30,5256,288,14544.55,24,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-05-30,13652,466,12439.94,29,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-05-30,12600,97,8536.12,0,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-06-06,19404,498,11884.5,31,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-06-06,11889,98,14451.0,28,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-06-06,10121,194,10885.06,16,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-06-06,9939,493,18619.64,2,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-06-06,11200,227,6423.32,14,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-06-06,9943,188,9801.33,23,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-06-06,8775,423,13709.23,33,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-06-06,9183,137,17882.27,11,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-06-06,18693,525,15245.86,29,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-06-06,15778,263,7433.04,30,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-06-06,15251,464,7443.9,34,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-06-06,8900,390,7744.92,6,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-06-06,16226,522,12537.87,19,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-06-06,17213,432,10797.26,10,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-06-06,8810,535,11532.56,26,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-06-13,14840,596,11940.72,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-06-13,16161,196,19758.87,25,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-06-13,7422,112,15271.9,0,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-06-13,16690,470,7112.77,20,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-06-13,18960,510,12234.71,15,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-06-13,19714,51,12306.61,7,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-06-13,7685,219,8773.4,16,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-06-13,11338,324,14934.95,18,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-06-13,11709,227,13902.96,30,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-06-13,14677,129,4387.3,6,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-06-13,9092,175,13428.57,13,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-06-13,15164,513,6599.97,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-06-13,14834,72,11504.64,4,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-06-13,14187,108,14713.78,23,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-06-13,12736,139,10940.45,11,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-06-20,7580,582,15006.56,2,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-06-20,14840,349,5858.89,14,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-06-20,8139,555,14450.19,3,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-06-20,11763,233,15247.87,0,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-06-20,15047,550,10906.56,0,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-06-20,12234,516,7640.54,32,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-06-20,9284,437,11211.3,26,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-06-20,15415,436,17477.94,22,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-06-20,15516,278,5860.38,20,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-06-20,17328,171,8285.98,23,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-06-20,19312,590,19982.48,2,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-06-20,14971,110,9127.79,21,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-06-20,11000,191,18423.15,32,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-06-20,18285,546,17350.87,32,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-06-20,16036,374,4613.82,15,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-06-27,10080,161,10372.0,12,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-06-27,13663,123,12706.93,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-06-27,8770,482,11031.45,22,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-06-27,14183,297,19382.68,2,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-06-27,13123,376,5749.69,21,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-06-27,14916,335,8347.32,31,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-06-27,11452,146,17605.08,27,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-06-27,15695,512,12686.05,33,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-06-27,10024,170,6076.53,33,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-06-27,12961,88,9231.07,25,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-06-27,13480,249,17390.85,20,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-06-27,8574,297,5805.73,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-06-27,8133,549,12788.3,0,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-06-27,7888,164,15538.55,15,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-06-27,17017,436,15574.32,23,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-07-04,18964,70,5908.35,21,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-07-04,9512,465,11877.72,20,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-07-04,15623,517,17227.88,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-07-04,11616,307,16348.53,19,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-07-04,8816,539,19381.35,16,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-07-04,9184,535,19069.06,19,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-07-04,15326,356,13162.93,7,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-07-04,5734,470,11193.58,32,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-07-04,9268,53,12457.35,25,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-07-04,10591,159,14620.67,31,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-07-04,8872,80,12004.88,11,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-07-04,15583,593,8396.76,21,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-07-04,10138,233,6369.61,9,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-07-04,7239,369,6697.58,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-07-04,11780,476,18666.29,32,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-07-11,8858,327,4020.55,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-07-11,9368,57,7553.32,32,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-07-11,9299,567,19103.93,4,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-07-11,12759,388,16966.99,7,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-07-11,15233,74,15757.61,18,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-07-11,5689,144,18464.56,17,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-07-11,5952,280,7006.46,15,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-07-11,12205,474,7379.33,24,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-07-11,7597,590,9128.58,16,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-07-11,12743,394,7031.84,4,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-07-11,11312,82,12214.95,8,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-07-11,9817,78,16010.7,16,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-07-11,7273,116,17405.97,2,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-07-11,14190,286,6059.96,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-07-11,14353,522,19589.59,33,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-07-18,12807,278,6635.48,16,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-07-18,8683,250,14967.05,31,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-07-18,16441,172,5171.93,12,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-07-18,14274,514,7037.64,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-07-18,14340,90,14276.45,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-07-18,7775,560,16446.04,16,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-07-18,16525,138,4503.14,20,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-07-18,13457,342,9477.35,12,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-07-18,6004,96,18125.38,17,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-07-18,10539,203,18948.32,32,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-07-18,6284,126,8270.39,2,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-07-18,16718,212,12888.4,2,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-07-18,13733,408,8356.57,0,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-07-18,5329,196,18119.52,14,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-07-18,17200,414,15032.55,32,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-07-25,6100,566,16012.64,26,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-07-25,5781,153,4786.57,18,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-07-25,14781,527,12598.07,30,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-07-25,14268,126,9868.03,9,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-07-25,15078,214,6313.28,5,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-07-25,11081,414,14236.4,18,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-07-25,8367,71,13072.52,1,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-07-25,6573,97,10744.87,16,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-07-25,18746,156,16903.94,21,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-07-25,19154,505,10162.6,1,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-07-25,15846,518,12263.11,18,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-07-25,6095,73,13660.08,25,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-07-25,13370,483,13590.89,24,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-07-25,19827,238,8842.25,0,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-07-25,8659,213,6051.01,27,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-08-01,14632,219,15974.0,21,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-08-01,19780,67,18269.12,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-08-01,12855,505,13234.75,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-08-01,13625,337,16606.9,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-08-01,9182,487,15340.25,0,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-08-01,13751,566,9347.45,9,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-08-01,10220,190,18922.26,5,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-08-01,5227,330,14215.28,6,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-08-01,10782,260,17638.89,12,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-08-01,17820,430,7509.13,3,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-08-01,6538,357,7254.61,27,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-08-01,18765,488,14894.68,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-08-01,5480,193,16810.62,4,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-08-01,7793,224,5844.82,30,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-08-01,10467,67,8111.24,34,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-08-08,16640,451,10904.13,30,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-08-08,18370,402,14452.63,31,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-08-08,11032,294,17675.85,11,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-08-08,7314,366,10989.76,3,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-08-08,16695,209,6008.39,30,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-08-08,19837,215,12451.63,0,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-08-08,11884,135,15069.82,16,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-08-08,6741,367,7785.09,12,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-08-08,18866,305,17314.6,15,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-08-08,5390,218,8851.51,6,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-08-08,8131,345,12196.81,1,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-08-08,6391,281,6181.94,30,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-08-08,5745,430,13197.42,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-08-08,5799,413,7099.47,17,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-08-08,19974,506,4135.22,7,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-08-15,7538,90,9260.39,16,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-08-15,18262,159,4247.16,21,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-08-15,15232,293,10655.83,25,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-08-15,18785,66,12201.34,34,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-08-15,12372,551,15709.97,14,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-08-15,12313,150,10402.48,26,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-08-15,17450,222,11849.82,27,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-08-15,19716,582,18158.83,32,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-08-15,14554,104,16143.93,0,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-08-15,6884,458,16977.4,27,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-08-15,9330,87,15719.06,14,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-08-15,5646,50,13744.46,8,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-08-15,5537,478,5820.19,32,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-08-15,11539,400,6855.21,19,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-08-15,12218,130,8170.66,0,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-08-22,6690,530,5519.26,4,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-08-22,10740,488,5810.18,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-08-22,5444,513,4773.19,9,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-08-22,16368,482,6321.69,29,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-08-22,5493,360,14616.03,1,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-08-22,5658,512,15092.76,2,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-08-22,9350,257,14709.57,27,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-08-22,5477,239,18062.1,28,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-08-22,5755,472,11495.38,28,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-08-22,17420,104,8398.33,29,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-08-22,11553,260,18321.6,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-08-22,8186,308,18493.59,6,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-08-22,5560,550,4293.95,12,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-08-22,6461,176,13847.86,34,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-08-22,11554,57,8955.67,9,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-08-29,12358,110,16675.04,28,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-08-29,13744,519,18612.8,10,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-08-29,16953,243,8370.55,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-08-29,16459,298,15284.91,24,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-08-29,16729,270,19856.9,22,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-08-29,9019,325,8117.85,23,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-08-29,5922,554,14765.68,12,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-08-29,7722,285,14833.18,7,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-08-29,16141,592,8352.04,20,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-08-29,11857,465,16821.63,28,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-08-29,9403,211,17219.48,7,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-08-29,11981,515,10051.31,28,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-08-29,5958,582,5583.5,17,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-08-29,18166,571,12535.66,6,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-08-29,17736,241,19074.53,25,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-09-05,11651,594,5612.05,30,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-09-05,10824,505,15375.81,18,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-09-05,18880,81,18586.22,12,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-09-05,15240,484,9381.0,3,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-09-05,9181,525,17761.18,3,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-09-05,19851,224,6716.14,1,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-09-05,14990,98,17124.43,19,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-09-05,17118,403,6078.38,32,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-09-05,14793,368,17332.34,21,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-09-05,8937,91,11776.92,22,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-09-05,15768,314,15820.82,8,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-09-05,17067,146,10652.39,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-09-05,6359,117,7835.35,12,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-09-05,12933,270,19617.25,10,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-09-05,16228,123,7056.83,0,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-09-12,8818,381,10221.62,7,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-09-12,9931,504,19396.81,1,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-09-12,18556,575,6007.07,16,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-09-12,5277,68,15844.85,8,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-09-12,13594,458,16702.29,22,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-09-12,9692,88,14479.06,24,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-09-12,16231,463,6030.98,25,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-09-12,18372,356,12322.93,11,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-09-12,11629,566,11604.75,21,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-09-12,19778,302,19421.08,21,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-09-12,19473,257,5924.34,9,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-09-12,11461,162,15338.89,5,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-09-12,11010,489,16500.11,24,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-09-12,16058,181,5650.35,31,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-09-12,17978,148,15392.13,5,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-09-19,6389,108,19404.56,33,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-09-19,16358,346,19003.87,29,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-09-19,13245,452,5730.71,28,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-09-19,11976,589,16840.97,18,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-09-19,16894,57,7168.5,20,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-09-19,18998,298,4028.99,28,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-09-19,14609,317,6388.29,6,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-09-19,16516,171,9284.92,30,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-09-19,11981,322,15123.14,17,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-09-19,14945,513,16123.76,12,yandex,cpc,ecohome_solar,desktop
